2020/04/27 04:49:06 JST
北海道,601,25
青森県,22,0
岩手県,0,0
宮城県,85,0
秋田県,16,0
山形県,66,0
福島県,68,0
茨城県,158,6
栃木県,52,0
群馬県,140,9
埼玉県,786,15
千葉県,778,19
東京都,3850,19
神奈川県,943,25
新潟県,65,0
富山県,175,3
石川県,224,5
福井県,120,5
山梨県,51,0
長野県,66,0
岐阜県,146,7
静岡県,62,0
愛知県,475,30
三重県,45,1
滋賀県,94,1
京都府,290,7
大阪府,1477,27
兵庫県,619,17
奈良県,76,1
和歌山県,57,1
鳥取県,3,0
島根県,16,0
岡山県,21,0
広島県,143,1
山口県,31,0
徳島県,5,0
香川県,28,0
愛媛県,47,3
高知県,72,2
福岡県,595,15
佐賀県,36,0
長崎県,16,1
熊本県,43,1
大分県,60,1
宮崎県,17,0
鹿児島県,10,0
沖縄県,133,4
