Date,High,Low,Open,Close,Volume,Adj Close,Ma25,Ma75,Ma25&75 Signal,MACD,MACD Signal,MACD Hist,RSI
2021-04-01,1739.0,1680.4000244140625,1738.800048828125,1684.5999755859375,32919500.0,1647.459228515625,,,,0.0,,,
2021-04-02,1719.0,1686.4000244140625,1702.0,1692.4000244140625,21686500.0,1655.0872802734375,,,,0.6222261173434163,,,
2021-04-05,1700.800048828125,1684.199951171875,1699.0,1692.199951171875,20385000.0,1654.8916015625,,,,1.0866740575679614,,,
2021-04-06,1714.0,1668.199951171875,1714.0,1673.199951171875,27262000.0,1636.3104248046875,,,,-0.07749549419418145,,,
2021-04-07,1709.5999755859375,1681.0,1694.800048828125,1697.4000244140625,29696000.0,1659.97705078125,,,,0.9417791668411155,,,
2021-04-08,1699.5999755859375,1678.0,1699.5999755859375,1683.5999755859375,22586000.0,1646.481201171875,,,,0.6287650583792583,,,
2021-04-09,1704.800048828125,1680.800048828125,1686.0,1683.5999755859375,30089500.0,1646.481201171875,,,,0.3763606707425424,,,
2021-04-12,1702.800048828125,1687.0,1689.5999755859375,1687.0,19728000.0,1649.8062744140625,,,,0.4455459536784474,,,
2021-04-13,1712.199951171875,1689.5999755859375,1690.4000244140625,1701.4000244140625,23458000.0,1663.888916015625,,,,1.6433933969447025,0.6296943252559181,1.0136990716887846,
2021-04-14,1702.800048828125,1683.199951171875,1693.4000244140625,1697.0,22063500.0,1659.5859375,,,,2.2121506326050167,0.8754888399898088,1.336661792615208,
2021-04-15,1719.199951171875,1704.199951171875,1710.0,1712.800048828125,21805500.0,1675.03759765625,,,,3.8929512151225936,1.2389027397430508,2.654048475379543,
2021-04-16,1715.5999755859375,1698.0,1715.0,1706.0,16660000.0,1668.387451171875,,,,4.622999614394303,1.6318278016126442,2.9911718127816584,
2021-04-19,1709.199951171875,1696.5999755859375,1705.5999755859375,1704.4000244140625,15545000.0,1666.82275390625,,,,5.014657719624665,2.1976226031480715,2.817035116476594,
2021-04-20,1697.4000244140625,1678.4000244140625,1697.4000244140625,1683.5999755859375,27998500.0,1646.481201171875,,,,3.6051021095745455,2.493547374562897,1.1115547350116484,
2021-04-21,1662.800048828125,1638.0,1660.0,1642.4000244140625,39924000.0,1606.189697265625,,,,-0.8269401525753892,2.3318023511234918,-3.158742503698881,37.831644721280455
2021-04-22,1683.0,1659.5999755859375,1673.199951171875,1673.5999755859375,22731500.0,1636.7017822265625,,,,-1.8010291231405517,2.089870151803148,-3.8908992749437,45.22357194074141
2021-04-23,1659.199951171875,1645.4000244140625,1658.0,1655.4000244140625,18558000.0,1618.9029541015625,,,,-3.9955276508483166,1.596417529077952,-5.5919451799262685,41.433915856795956
2021-04-26,1668.5999755859375,1650.5999755859375,1667.199951171875,1653.0,17808500.0,1616.5560302734375,,,,-5.860785964551951,0.7626198222449906,-6.623405786796941,44.904154574614324
2021-04-27,1651.199951171875,1632.800048828125,1645.5999755859375,1634.4000244140625,21835000.0,1598.365966796875,,,,-8.739139835824062,-0.45419022980268486,-8.284949606021378,33.644868105819576
2021-04-28,1663.5999755859375,1636.800048828125,1640.0,1659.800048828125,26628000.0,1623.2060546875,,,,-8.868456279307793,-1.8721243958505056,-6.996331883457287,44.17240004375878
2021-04-30,1666.4000244140625,1622.0,1666.4000244140625,1625.4000244140625,34068000.0,1589.564453125,,,,-11.612869044078707,-3.6761098023475065,-7.936759241731201,37.803871049599614
2021-05-06,1682.4000244140625,1655.199951171875,1670.0,1672.5999755859375,37632000.0,1635.7237548828125,,,,-9.8654713270505,-5.329457474200303,-4.536013852850197,47.45042082699171
2021-05-07,1674.0,1656.800048828125,1670.199951171875,1672.800048828125,16326000.0,1635.91943359375,,,,-8.368040249352134,-6.659806625192156,-1.7082336241599778,44.668164098502785
2021-05-10,1705.5999755859375,1679.0,1681.0,1701.199951171875,22024000.0,1663.6932373046875,,,,-4.833957705222701,-7.105030797708524,2.271073092485823,50.71867759645937
2021-05-11,1700.5999755859375,1660.199951171875,1694.199951171875,1668.199951171875,27511500.0,1631.4207763671875,1678.32,,,-4.642480410474491,-7.420747607412295,2.7782671969378043,42.79248355956197
2021-05-12,1713.4000244140625,1636.800048828125,1668.0,1704.5999755859375,62621500.0,1667.0181884765625,1679.12,,,-1.5358511760264264,-7.147450221320974,5.611599045294548,49.793506649233535
2021-05-13,1707.0,1675.0,1700.0,1678.4000244140625,36050500.0,1641.3958740234375,1678.56,,,-1.1744044200011103,-6.626741160815325,5.452336740814214,46.42464102383326
2021-05-14,1703.199951171875,1668.199951171875,1689.800048828125,1695.5999755859375,29576500.0,1658.2166748046875,1678.6960009765626,,,0.4942397634729332,-5.60081009422677,6.095049857699703,51.666667796948104
2021-05-17,1735.199951171875,1709.800048828125,1716.0,1729.5999755859375,33781500.0,1691.4671630859375,1680.952001953125,,,4.508200422736763,-4.114514905110708,8.622715327847471,62.35827656553187
2021-05-18,1773.800048828125,1739.800048828125,1740.0,1763.800048828125,45978500.0,1724.9130859375,1683.6080029296875,,,10.329876862588208,-1.6764320265921622,12.006308889180369,62.675673385338456
2021-05-19,1759.5999755859375,1736.0,1750.0,1739.800048828125,33108500.0,1701.4422607421875,1685.856005859375,,,12.858770063467546,0.8484836834653985,12.010286380002148,61.67035814608401
2021-05-20,1741.0,1724.5999755859375,1736.0,1733.0,18772500.0,1694.7921142578125,1687.8320068359376,,,14.15110391760004,3.3506108131267514,10.800493104473288,60.92896174863388
2021-05-21,1754.5999755859375,1734.5999755859375,1740.5999755859375,1748.5999755859375,25783500.0,1710.0482177734375,1690.296005859375,,,16.246792551851513,5.692916397246108,10.553876154605405,65.73002082257231
