Date,High,Low,Open,Close,Volume,Adj Close
2010-02-01,1760.719970703125,1744.260009765625,1745.9100341796875,1760.719970703125,2234140000,1760.719970703125
2010-02-02,1780.1700439453125,1750.3900146484375,1760.6500244140625,1776.9200439453125,2468470000,1776.9200439453125
2010-02-03,1787.8900146484375,1766.5999755859375,1767.1400146484375,1784.699951171875,2303350000,1784.699951171875
2010-02-04,1775.3699951171875,1732.989990234375,1771.780029296875,1732.989990234375,2801390000,1732.989990234375
2010-02-05,1748.77001953125,1712.8900146484375,1739.18994140625,1746.1199951171875,2811100000,1746.1199951171875
2010-02-08,1755.6500244140625,1734.1199951171875,1744.02001953125,1734.8800048828125,2036280000,1734.8800048828125
2010-02-09,1768.5799560546875,1739.239990234375,1756.280029296875,1753.8399658203125,2296420000,1753.8399658203125
2010-02-10,1760.6099853515625,1738.4599609375,1752.4599609375,1749.760009765625,2059940000,1749.760009765625
2010-02-11,1780.050048828125,1739.02001953125,1747.550048828125,1775.739990234375,2141260000,1775.739990234375
2010-02-12,1783.699951171875,1756.6500244140625,1761.2900390625,1779.1099853515625,2236180000,1779.1099853515625
2010-02-16,1802.47998046875,1782.72998046875,1792.9000244140625,1802.06005859375,2072850000,1802.06005859375
2010-02-17,1811.199951171875,1799.25,1808.550048828125,1810.8599853515625,2103530000,1810.8599853515625
2010-02-18,1825.8199462890625,1806.760009765625,1809.010009765625,1823.3900146484375,2076820000,1823.3900146484375
2010-02-19,1830.3800048828125,1813.0799560546875,1816.93994140625,1823.3199462890625,2166660000,1823.3199462890625
2010-02-22,1829.1800537109375,1811.52001953125,1828.68994140625,1817.6300048828125,1976290000,1817.6300048828125
2010-02-23,1817.9599609375,1786.4599609375,1815.4300537109375,1793.8199462890625,2310910000,1793.8199462890625
2010-02-24,1819.5,1801.0400390625,1803.2900390625,1812.510009765625,2155810000,1812.510009765625
2010-02-25,1815.93994140625,1781.1199951171875,1791.1500244140625,1812.9100341796875,2300530000,1812.9100341796875
2010-02-26,1822.199951171875,1804.0899658203125,1812.239990234375,1818.6800537109375,2283430000,1818.6800537109375
2010-03-01,1848.0999755859375,1826.6099853515625,1826.6199951171875,1846.4000244140625,2504940000,1846.4000244140625
2010-03-02,1862.6400146484375,1847.030029296875,1851.7900390625,1851.2099609375,2831870000,1851.2099609375
2010-03-03,1861.1500244140625,1846.219970703125,1854.7099609375,1851.5699462890625,2603510000,1851.5699462890625
2010-03-04,1860.760009765625,1844.9200439453125,1852.699951171875,1859.719970703125,2186020000,1859.719970703125
2010-03-05,1889.6800537109375,1869.0999755859375,1871.6199951171875,1888.56005859375,2411880000,1888.56005859375
2010-03-08,1894.75,1887.6600341796875,1888.0400390625,1890.8900146484375,2312310000,1890.8900146484375
2010-03-09,1911.3800048828125,1885.989990234375,1885.989990234375,1901.3800048828125,2620360000,1901.3800048828125
2010-03-10,1920.6600341796875,1901.1099853515625,1901.239990234375,1917.3499755859375,2554740000,1917.3499755859375
2010-03-11,1923.81005859375,1908.3900146484375,1911.0699462890625,1923.81005859375,2256790000,1923.81005859375
2010-03-12,1930.1700439453125,1916.4100341796875,1930.0,1924.4300537109375,2098780000,1924.4300537109375
2010-03-15,1924.489990234375,1906.010009765625,1918.1400146484375,1920.0899658203125,1956170000,1920.0899658203125
2010-03-16,1933.9599609375,1918.97998046875,1924.27001953125,1932.239990234375,2201880000,1932.239990234375
2010-03-17,1945.9000244140625,1930.9100341796875,1934.6500244140625,1936.219970703125,2281410000,1936.219970703125
