Date,High,Low,Open,Close,Volume,Adj Close
2006-06-21,2.28125,2.254688024520874,2.280313014984131,2.257812976837158,761600.0,1.989870548248291
2006-06-22,2.2540628910064697,2.1806249618530273,2.25,2.20468807220459,6806400.0,1.9430503845214844
2006-06-23,2.2362499237060547,2.171250104904175,2.195312976837158,2.198124885559082,1705600.0,1.937266230583191
2006-06-26,2.21875,2.1875,2.203125,2.206249952316284,1811200.0,1.9444270133972168
2006-06-27,2.2093749046325684,2.1237499713897705,2.2093749046325684,2.1237499713897705,3196800.0,1.871716856956482
2006-06-28,2.1543750762939453,2.106874942779541,2.132812976837158,2.1496880054473877,3187200.0,1.8945777416229248
2006-06-29,2.2796878814697266,2.166563034057617,2.176563024520874,2.2796878814697266,5644800.0,2.0091493129730225
2006-06-30,2.296875,2.255625009536743,2.296875,2.257812976837158,7584000.0,1.989870548248291
2006-07-03,2.285938024520874,2.270625114440918,2.2750000953674316,2.2840631008148193,1190400.0,2.0130057334899902
2006-07-05,2.2431249618530273,2.1878130435943604,2.242187976837158,2.1940629482269287,4950400.0,1.9336857795715332
2006-07-06,2.221874952316284,2.17343807220459,2.20468807220459,2.1812500953674316,2684800.0,1.9223934412002563
2006-07-07,2.184375047683716,2.1203129291534424,2.14218807220459,2.1334381103515625,2294400.0,1.8802560567855835
2006-07-10,2.161562919616699,2.0793750286102295,2.153125047683716,2.0981249809265137,3993600.0,1.8491333723068237
2006-07-11,2.1384379863739014,2.067500114440918,2.0824999809265137,2.132499933242798,5302400.0,1.8794291019439697
2006-07-12,2.125,2.0374999046325684,2.119374990463257,2.0481250286102295,7299200.0,1.8050671815872192
2006-07-13,2.0578129291534424,1.978124976158142,2.0578129291534424,1.9828130006790161,13372800.0,1.7475056648254395
2006-07-14,1.979688048362732,1.921875,1.975000023841858,1.942188024520874,6928000.0,1.7117019891738892
2006-07-17,1.96875,1.9262499809265137,1.957813024520874,1.9515630006790161,4934400.0,1.7199645042419434
2006-07-18,1.975000023841858,1.896875023841858,1.96875,1.962499976158142,13027200.0,1.72960364818573
2006-07-19,2.033437967300415,1.9565629959106445,1.957813024520874,2.005000114440918,8470400.0,1.7670600414276123
2006-07-20,2.028125047683716,1.948438048362732,2.028125047683716,1.9503129720687866,6009600.0,1.718862771987915
2006-07-21,1.9375,1.903749942779541,1.9165630340576172,1.90625,9315200.0,1.6800291538238525
2006-07-24,1.9831249713897705,1.9215630292892456,1.9215630292892456,1.9765629768371582,7667200.0,1.741997480392456
2006-07-25,2.018749952316284,1.961562991142273,1.9859379529953003,1.9959379434585571,10841600.0,1.759073257446289
2006-07-26,2.030937910079956,1.962499976158142,1.9874999523162842,2.0,11750400.0,1.7626532316207886
2006-07-27,2.046875,1.962499976158142,2.0421879291534424,1.979688048362732,6019200.0,1.7447514533996582
2006-07-28,2.0587499141693115,1.989063024520874,2.00156307220459,2.0587499141693115,3376000.0,1.8144313097000122
2006-07-31,2.0765628814697266,2.0296878814697266,2.043750047683716,2.054687976837158,4979200.0,1.8108514547348022
2006-08-01,2.01718807220459,1.962499976158142,2.01718807220459,1.984375,7804800.0,1.7488826513290405
2006-08-02,2.0531249046325684,2.003124952316284,2.007812976837158,2.020937919616699,6969600.0,1.7811065912246704
2006-08-03,2.075000047683716,1.984375,1.9859379529953003,2.054687976837158,9980800.0,1.8108514547348022
2006-08-04,2.109375,1.9971879720687866,2.092813014984131,2.035938024520874,9408000.0,1.7943263053894043
2006-08-07,2.0296878814697266,1.9921879768371582,2.0218749046325684,2.0112500190734863,8508800.0,1.7725679874420166
2006-08-08,2.03125,1.9656250476837158,2.018749952316284,1.9859379529953003,14419200.0,1.7502601146697998
2006-08-09,2.0687499046325684,1.978124976158142,2.012813091278076,1.9850000143051147,14412800.0,1.7494335174560547
2006-08-10,2.025624990463257,1.9656250476837158,1.986562967300415,2.010313034057617,11641600.0,1.7717419862747192
2006-08-11,2.00156307220459,1.9703129529953003,1.990625023841858,1.990625023841858,6652800.0,1.7543907165527344
2006-08-14,2.0625,2.0037500858306885,2.015312910079956,2.0087499618530273,9660800.0,1.7703648805618286
2006-08-15,2.140625,2.046562910079956,2.074687957763672,2.1134378910064697,11027200.0,1.8626290559768677
2006-08-16,2.216249942779541,2.128124952316284,2.140625,2.2140629291534424,15520000.0,1.951312780380249
2006-08-17,2.2593750953674316,2.200000047683716,2.2171878814697266,2.2281250953674316,22172800.0,1.9637058973312378
2006-08-18,2.2356250286102295,2.179687976837158,2.22031307220459,2.2249999046325684,8467200.0,1.960951805114746
2006-08-21,2.2059381008148193,2.17343807220459,2.1887500286102295,2.184375047683716,8137600.0,1.9251478910446167
2006-08-22,2.233750104904175,2.171562910079956,2.2071878910064697,2.190000057220459,8134400.0,1.9301050901412964
2006-08-23,2.2174999713897705,2.137500047683716,2.195625066757202,2.153125047683716,9299200.0,1.8976061344146729
2006-08-24,2.179687976837158,2.1343750953674316,2.1781249046325684,2.1696879863739014,9216000.0,1.9122040271759033
2006-08-25,2.2121880054473877,2.1468749046325684,2.1468749046325684,2.1781249046325684,7628800.0,1.919639229774475
2006-08-28,2.221874952316284,2.171875,2.171875,2.2093749046325684,8294400.0,1.9471808671951294
2006-08-29,2.226562976837158,2.161562919616699,2.206249952316284,2.223438024520874,13308800.0,1.9595751762390137
2006-08-30,2.2453129291534424,2.206249952316284,2.2256250381469727,2.2431249618530273,11292800.0,1.9769256114959717
2006-08-31,2.2543749809265137,2.226562976837158,2.242187976837158,2.2406249046325684,4697600.0,1.9747220277786255
2006-09-01,2.273437976837158,2.2403130531311035,2.2718749046325684,2.2609379291534424,9248000.0,1.9926249980926514
2006-09-05,2.3053131103515625,2.231250047683716,2.2637500762939453,2.301563024520874,10726400.0,2.028428554534912
2006-09-06,2.271250009536743,2.203125,2.2593750953674316,2.2118749618530273,11699200.0,1.9493842124938965
2006-09-07,2.2353129386901855,2.174999952316284,2.200000047683716,2.192188024520874,13513600.0,1.932033896446228
2006-09-08,2.2278130054473877,2.1875,2.203125,2.2140629291534424,6995200.0,1.951312780380249
2006-09-11,2.264688014984131,2.168750047683716,2.182188034057617,2.2437500953674316,13331200.0,1.9774768352508545
2006-09-12,2.343125104904175,2.246875047683716,2.25156307220459,2.3309381008148193,9513600.0,2.0543177127838135
2006-09-13,2.364063024520874,2.317188024520874,2.3375000953674316,2.3578128814697266,11289600.0,2.078003406524658
2006-09-14,2.369999885559082,2.335624933242798,2.335624933242798,2.3553130626678467,7593600.0,2.0757999420166016
2006-09-15,2.5509378910064697,2.364687919616699,2.410938024520874,2.378124952316284,7945600.0,2.095905065536499
2006-09-18,2.4096879959106445,2.3531250953674316,2.382812976837158,2.3762500286102295,6592000.0,2.094252347946167
2006-09-19,2.3843750953674316,2.3087499141693115,2.375,2.3475000858306885,10406400.0,2.0689141750335693
2006-09-20,2.429687976837158,2.3865630626678467,2.3993749618530273,2.4171879291534424,10892800.0,2.1303319931030273
2006-09-21,2.442188024520874,2.375,2.4312500953674316,2.3859379291534424,25488000.0,2.1027908325195312
2006-09-22,2.378124952316284,2.328125,2.378124952316284,2.3446879386901855,9107200.0,2.0664353370666504
2006-09-25,2.4375,2.3259379863739014,2.3712499141693115,2.4312500953674316,18835200.0,2.1427254676818848
2006-09-26,2.457813024520874,2.4103128910064697,2.424999952316284,2.4512500762939453,12467200.0,2.1603519916534424
2006-09-27,2.4696879386901855,2.4171879291534424,2.447499990463257,2.4387500286102295,13964800.0,2.1493353843688965
2006-09-28,2.4640629291534424,2.4075000286102295,2.458750009536743,2.453125,7222400.0,2.162003993988037
2006-09-29,2.4665629863739014,2.4312500953674316,2.465625047683716,2.434375047683716,6236800.0,2.145479679107666
2006-10-02,2.4393749237060547,2.364375114440918,2.42343807220459,2.375,11411200.0,2.0931508541107178
2006-10-03,2.410938024520874,2.338749885559082,2.3531250953674316,2.3918750286102295,10182400.0,2.108022928237915
2006-10-04,2.507812976837158,2.372188091278076,2.387500047683716,2.50156307220459,13603200.0,2.2046937942504883
2006-10-05,2.539062976837158,2.4956250190734863,2.507812976837158,2.534374952316284,10790400.0,2.2336113452911377
2006-10-06,2.539062976837158,2.5009379386901855,2.5040628910064697,2.520313024520874,10883200.0,2.221219539642334
2006-10-09,2.559375047683716,2.5093750953674316,2.5190629959106445,2.53281307220459,6108800.0,2.2322356700897217
2006-10-10,2.5609378814697266,2.5084381103515625,2.5406250953674316,2.546875,8355200.0,2.244628667831421
2006-10-11,2.5687499046325684,2.480937957763672,2.518749952316284,2.5374999046325684,11667200.0,2.2363665103912354
2006-10-12,2.621875047683716,2.5559380054473877,2.565624952316284,2.621875047683716,13142400.0,2.310727834701538
2006-10-13,2.6546878814697266,2.6078128814697266,2.621875047683716,2.6418750286102295,10841600.0,2.3283543586730957
2006-10-16,2.6671879291534424,2.641249895095825,2.648437976837158,2.6468749046325684,8934400.0,2.332761287689209
2006-10-17,2.6231250762939453,2.559375047683716,2.6231250762939453,2.59531307220459,17644800.0,2.287318468093872
2006-10-18,2.6268749237060547,2.5450000762939453,2.624063014984131,2.559375047683716,18384000.0,2.255645513534546
2006-10-19,2.601562976837158,2.5374999046325684,2.547499895095825,2.581249952316284,18044800.0,2.2749247550964355
2006-10-20,2.587812900543213,2.5456249713897705,2.583437919616699,2.5875000953674316,10848000.0,2.2804324626922607
2006-10-23,2.6575000286102295,2.565624952316284,2.5687499046325684,2.6337499618530273,17289600.0,2.3211936950683594
2006-10-24,2.640000104904175,2.575313091278076,2.62656307220459,2.608750104904175,15657600.0,2.299160957336426
2006-10-25,2.6475000381469727,2.590625047683716,2.6071879863739014,2.640625,12432000.0,2.3272531032562256
2006-10-26,2.697187900543213,2.61093807220459,2.653125047683716,2.6828129291534424,15161600.0,2.364433526992798
2006-10-27,2.681874990463257,2.590625047683716,2.6721880435943604,2.606874942779541,15862400.0,2.2975082397460938
2006-10-30,2.659374952316284,2.5875000953674316,2.6031250953674316,2.637500047683716,14374400.0,2.3244988918304443
2006-10-31,2.671875,2.617500066757202,2.664062976837158,2.653125047683716,13872000.0,2.3382699489593506
2006-11-01,2.6753129959106445,2.557499885559082,2.671875,2.581249952316284,18969600.0,2.2749247550964355
2006-11-02,2.595937967300415,2.549062967300415,2.575000047683716,2.583750009536743,14720000.0,2.277127742767334
2006-11-03,2.6031250953674316,2.5299999713897705,2.6031250953674316,2.5687499046325684,21328000.0,2.2639074325561523
2006-11-06,2.6606249809265137,2.590938091278076,2.59531307220459,2.62656307220459,14262400.0,2.314859628677368
2006-11-07,2.7096879482269287,2.6343750953674316,2.6500000953674316,2.679687976837158,17193600.0,2.361680269241333
2006-11-08,2.726562976837158,2.6318750381469727,2.646250009536743,2.715938091278076,20691200.0,2.3936288356781006
2006-11-09,2.742187976837158,2.65781307220459,2.73593807220459,2.6781249046325684,16425600.0,2.360302686691284
2006-11-10,2.707813024520874,2.659374952316284,2.682188034057617,2.707813024520874,12476800.0,2.3864684104919434
2006-11-13,2.765312910079956,2.6987500190734863,2.7049999237060547,2.75156307220459,14252800.0,2.425025463104248
2006-11-14,2.8218750953674316,2.729063034057617,2.7562499046325684,2.8218750953674316,16041600.0,2.4869937896728516
2006-11-15,2.875,2.815624952316284,2.819688081741333,2.8396880626678467,20153600.0,2.502692699432373
