2020/04/16 04:46:22 JST
北海道,279,12
青森県,22,0
岩手県,0,0
宮城県,64,0
秋田県,16,0
山形県,39,0
福島県,39,0
茨城県,116,3
栃木県,38,0
群馬県,97,2
埼玉県,433,7
千葉県,490,5
東京都,2332,19
神奈川県,594,14
新潟県,45,0
富山県,54,0
石川県,131,1
福井県,92,2
山梨県,36,0
長野県,35,0
岐阜県,127,1
静岡県,46,0
愛知県,338,24
三重県,19,0
滋賀県,51,0
京都府,210,3
大阪府,895,7
兵庫県,403,15
奈良県,47,0
和歌山県,35,1
鳥取県,1,0
島根県,10,0
岡山県,16,0
広島県,66,0
山口県,25,0
徳島県,3,0
香川県,20,0
愛媛県,39,2
高知県,60,0
福岡県,403,0
佐賀県,15,0
長崎県,14,0
熊本県,29,1
大分県,43,0
宮崎県,17,0
鹿児島県,4,0
沖縄県,76,0
