2020/06/07 01:43:42 UTC
2020-1-22,0,0,0
2020-1-23,0,0,0
2020-1-24,0,0,0
2020-1-25,0,0,0
2020-1-26,0,0,0
2020-1-27,0,0,0
2020-1-28,0,0,0
2020-1-29,0,0,0
2020-1-30,0,0,0
2020-1-31,0,0,0
2020-2-1,0,0,0
2020-2-2,0,0,0
2020-2-3,0,0,0
2020-2-4,0,0,0
2020-2-5,0,0,0
2020-2-6,0,0,0
2020-2-7,0,0,0
2020-2-8,0,0,0
2020-2-9,0,0,0
2020-2-10,0,0,0
2020-2-11,0,0,0
2020-2-12,0,0,0
2020-2-13,0,0,0
2020-2-14,0,0,0
2020-2-15,0,0,0
2020-2-16,0,0,0
2020-2-17,0,0,0
2020-2-18,0,0,0
2020-2-19,0,0,0
2020-2-20,0,0,0
2020-2-21,0,0,0
2020-2-22,0,0,0
2020-2-23,0,0,0
2020-2-24,0,0,0
2020-2-25,0,0,0
2020-2-26,0,0,0
2020-2-27,0,0,0
2020-2-28,0,0,0
2020-2-29,0,0,0
2020-3-1,0,0,0
2020-3-2,0,0,0
2020-3-3,0,0,0
2020-3-4,0,0,0
2020-3-5,0,0,0
2020-3-6,0,0,0
2020-3-7,0,0,0
2020-3-8,0,0,0
2020-3-9,0,0,0
2020-3-10,0,0,0
2020-3-11,0,0,0
2020-3-12,0,0,0
2020-3-13,0,0,0
2020-3-14,0,0,0
2020-3-15,0,0,0
2020-3-16,0,0,0
2020-3-17,0,0,0
2020-3-18,0,0,0
2020-3-19,0,0,0
2020-3-20,0,0,0
2020-3-21,0,0,0
2020-3-22,0,0,0
2020-3-23,0,0,0
2020-3-24,0,0,0
2020-3-25,0,0,0
2020-3-26,0,0,0
2020-3-27,0,0,0
2020-3-28,0,0,0
2020-3-29,0,0,0
2020-3-30,0,0,0
2020-3-31,0,0,0
2020-4-1,0,0,0
2020-4-2,0,0,0
2020-4-3,0,0,0
2020-4-4,0,0,0
2020-4-5,0,0,0
2020-4-6,0,0,0
2020-4-7,0,0,0
2020-4-8,0,0,0
2020-4-9,0,0,0
2020-4-10,0,0,0
2020-4-11,0,0,0
2020-4-12,0,0,0
2020-4-13,0,0,0
2020-4-14,0,0,0
2020-4-15,0,0,0
2020-4-16,0,0,0
2020-4-17,0,0,0
2020-4-18,0,0,0
2020-4-19,0,0,0
2020-4-20,0,0,0
2020-4-21,0,0,0
2020-4-22,0,0,0
2020-4-23,0,0,0
2020-4-24,0,0,0
2020-4-25,0,0,0
2020-4-26,0,0,0
2020-4-27,0,0,0
2020-4-28,0,0,0
2020-4-29,0,0,0
2020-4-30,15,0,0
2020-5-1,15,0,0
2020-5-2,76,2,0
2020-5-3,128,2,0
2020-5-4,230,3,0
2020-5-5,293,5,0
2020-5-6,379,8,0
2020-5-7,461,12,0
2020-5-8,522,12,0
2020-5-9,612,20,0
2020-5-10,612,20,0
2020-5-11,661,21,0
2020-5-12,729,21,0
2020-5-13,801,23,0
2020-5-14,907,29,0
2020-5-15,1118,33,0
2020-5-16,1322,36,0
2020-5-17,1524,39,0
2020-5-18,1729,41,0
2020-5-19,1936,41,641
2020-5-20,2140,41,470
2020-5-21,2350,44,470
2020-5-22,2551,44,1089
2020-5-23,2738,44,1223
2020-5-24,2929,46,1301
2020-5-25,3100,46,1395
2020-5-26,3266,47,1417
2020-5-27,3424,47,1575
2020-5-28,3563,47,1674
2020-5-29,3686,47,1769
2020-5-30,3807,47,1865
2020-5-31,3930,47,2004
2020-6-1,4013,47,2089
2020-6-2,4100,47,2217
2020-6-3,4191,48,2347
2020-6-4,4289,48,2401
2020-6-5,4370,48,2491
