name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1984,109,1768.0,107.0,1,0.0,53764.0
Aomori,青森県,35,0,34.0,1.0,0,0.0,2296.0
Iwate,岩手県,23,0,23.0,0.0,0,0.0,3968.0
Miyagi,宮城県,372,75,295.0,2.0,0,0.0,9840.0
Akita,秋田県,53,2,51.0,0.0,0,0.0,2072.0
Yamagata,山形県,78,2,76.0,1.0,1,1.0,5062.0
Fukushima,福島県,228,38,188.0,2.0,2,0.0,18556.0
Ibaraki,茨城県,630,30,583.0,17.0,5,0.0,12210.0
Tochigi,栃木県,408,80,326.0,1.0,1,1.0,28406.0
Gunma,群馬県,684,137,527.0,19.0,0,1.0,19242.0
Saitama,埼玉県,4474,260,4114.0,100.0,8,0.0,133413.0
Chiba,千葉県,3689,328,3293.0,68.0,6,0.0,76502.0
Tokyo,東京都,24453,2210,21851.0,392.0,28,0.0,422165.0
Kanagawa,神奈川県,6452,616,5700.0,136.0,30,0.0,142882.0
Niigata,新潟県,165,20,145.0,0.0,1,0.0,14702.0
Toyama,富山県,410,5,380.0,25.0,0,0.0,11616.0
Ishikawa,石川県,761,57,658.0,46.0,0,0.0,11892.0
Fukui,福井県,244,8,224.0,10.0,2,2.0,9529.0
Yamanashi,山梨県,180,3,171.0,6.0,1,0.0,10396.0
Nagano,長野県,303,9,299.0,1.0,0,6.0,18172.0
Gifu,岐阜県,603,14,579.0,10.0,1,0.0,21299.0
Shizuoka,静岡県,522,16,505.0,1.0,1,0.0,31929.0
Aichi,愛知県,5131,392,4658.0,81.0,14,0.0,69800.0
Mie,三重県,480,79,394.0,7.0,5,0.0,11959.0
Shiga,滋賀県,481,20,453.0,8.0,0,0.0,11287.0
Kyoto,京都府,1702,85,1592.0,25.0,1,0.0,40149.0
Osaka,大阪府,10205,744,9257.0,195.0,28,9.0,172384.0
Hyogo,兵庫県,2615,106,2452.0,57.0,8,0.0,53368.0
Nara,奈良県,558,18,531.0,9.0,0,0.0,19513.0
Wakayama,和歌山県,238,4,227.0,4.0,0,3.0,9083.0
Tottori,鳥取県,36,13,23.0,0.0,0,0.0,5375.0
Shimane,島根県,137,0,137.0,0.0,0,0.0,5320.0
Okayama,岡山県,148,1,146.0,,-,1.0,7861.0
Hiroshima,広島県,487,20,464.0,3.0,1,0.0,19769.0
Yamaguchi,山口県,195,9,184.0,2.0,1,0.0,9065.0
Tokushima,徳島県,147,22,113.0,9.0,0,3.0,6794.0
Kagawa,香川県,93,9,82.0,2.0,0,0.0,10138.0
Ehime,愛媛県,114,0,108.0,6.0,0,0.0,4002.0
Kochi,高知県,137,1,132.0,4.0,0,0.0,3405.0
Fukuoka,福岡県,5006,175,4740.0,91.0,12,0.0,46705.0
Saga,佐賀県,244,2,244.0,0.0,0,2.0,5706.0
Nagasaki,長崎県,236,3,230.0,3.0,0,0.0,17442.0
Kumamoto,熊本県,571,12,551.0,8.0,0,0.0,16092.0
Oita,大分県,158,4,152.0,2.0,0,0.0,15659.0
Miyazaki,宮崎県,344,2,342.0,1.0,0,1.0,8497.0
Kagoshima,鹿児島県,377,7,370.0,12.0,0,12.0,17910.0
Okinawa,沖縄県,2376,157,2178.0,45.0,8,4.0,36832.0
Zenkoku,全国,78967,5904,71550.0,1519.0,,,
