name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1975,108,1760.0,107.0,1,0.0,53428.0
Aomori,青森県,35,2,32.0,1.0,0,0.0,2282.0
Iwate,岩手県,23,0,23.0,0.0,0,0.0,3860.0
Miyagi,宮城県,369,73,294.0,2.0,1,0.0,9794.0
Akita,秋田県,53,2,51.0,0.0,0,0.0,1964.0
Yamagata,山形県,78,2,76.0,1.0,1,1.0,5038.0
Fukushima,福島県,226,38,186.0,2.0,1,0.0,18477.0
Ibaraki,茨城県,629,33,579.0,17.0,5,0.0,12026.0
Tochigi,栃木県,402,61,316.0,1.0,1,24.0,27987.0
Gunma,群馬県,683,130,521.0,19.0,0,13.0,19079.0
Saitama,埼玉県,4462,284,4078.0,100.0,6,0.0,131459.0
Chiba,千葉県,3669,331,3262.0,68.0,6,8.0,75232.0
Tokyo,東京都,24394,2349,21654.0,391.0,30,0.0,411359.0
Kanagawa,神奈川県,6441,635,5671.0,135.0,24,0.0,138519.0
Niigata,新潟県,165,21,144.0,0.0,1,0.0,14620.0
Toyama,富山県,410,5,380.0,25.0,0,0.0,11364.0
Ishikawa,石川県,760,69,646.0,45.0,0,0.0,11863.0
Fukui,福井県,244,9,223.0,10.0,2,2.0,9514.0
Yamanashi,山梨県,180,7,168.0,5.0,2,0.0,10263.0
Nagano,長野県,303,10,298.0,1.0,0,6.0,17873.0
Gifu,岐阜県,600,18,572.0,10.0,1,0.0,21255.0
Shizuoka,静岡県,517,22,494.0,1.0,1,0.0,31367.0
Aichi,愛知県,5122,408,4633.0,81.0,16,0.0,69521.0
Mie,三重県,475,76,393.0,5.0,5,1.0,11898.0
Shiga,滋賀県,479,20,451.0,8.0,0,0.0,11256.0
Kyoto,京都府,1659,80,1554.0,25.0,1,0.0,38110.0
Osaka,大阪府,10166,753,9210.0,194.0,29,9.0,171268.0
Hyogo,兵庫県,2602,121,2424.0,57.0,9,0.0,53104.0
Nara,奈良県,556,18,529.0,9.0,1,0.0,19076.0
Wakayama,和歌山県,237,3,227.0,4.0,0,3.0,9039.0
Tottori,鳥取県,36,13,23.0,0.0,0,0.0,5355.0
Shimane,島根県,137,0,137.0,0.0,0,0.0,5313.0
Okayama,岡山県,148,1,146.0,,-,1.0,7861.0
Hiroshima,広島県,479,12,464.0,3.0,0,0.0,19573.0
Yamaguchi,山口県,195,9,184.0,1.0,1,1.0,8960.0
Tokushima,徳島県,147,28,112.0,9.0,0,2.0,6786.0
Kagawa,香川県,93,9,82.0,2.0,0,0.0,10106.0
Ehime,愛媛県,114,0,108.0,6.0,0,0.0,3973.0
Kochi,高知県,137,1,132.0,4.0,0,0.0,3405.0
Fukuoka,福岡県,5004,179,4734.0,91.0,12,0.0,46615.0
Saga,佐賀県,244,2,244.0,0.0,0,2.0,5698.0
Nagasaki,長崎県,236,3,227.0,3.0,0,3.0,17306.0
Kumamoto,熊本県,571,14,549.0,8.0,0,0.0,16086.0
Oita,大分県,158,5,151.0,2.0,0,0.0,15655.0
Miyazaki,宮崎県,344,4,340.0,1.0,0,1.0,8455.0
Kagoshima,鹿児島県,377,7,370.0,12.0,0,12.0,17562.0
Okinawa,沖縄県,2364,150,2173.0,45.0,8,4.0,36499.0
Zenkoku,全国,78698,6125,71025.0,1511.0,,,
