Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/02/24,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/25,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/26,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/27,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/28,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/29,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/01,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/02,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/03,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/04,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/05,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/06,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/07,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/08,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/09,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/10,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/11,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/12,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/13,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/14,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/15,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/16,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/17,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/18,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/19,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/20,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/21,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/22,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/23,2.09,0,10.14,0,10.14,0,0.14,0,0.14
2020/03/24,3.06,0,22.43,0,12.29,0,0.29,0,0.14
2020/03/25,4.10,0,35.43,0,13.00,0,0.43,0,0.14
2020/03/26,5.25,71,48.86,71,13.43,1,0.57,1,0.14
2020/03/27,6.57,86,62.29,15,13.43,1,0.71,0,0.14
2020/03/28,8.48,91,78.29,5,16.00,1,0.86,0,0.14
2020/03/29,11.40,94,96.14,3,17.86,1,1.00,0,0.14
2020/03/30,12.01,94,103.86,0,7.71,1,1.00,0,0.00
2020/03/31,10.58,112,109.57,18,5.71,1,1.00,0,0.00
2020/04/01,9.37,125,115.86,13,6.29,1,1.00,0,0.00
2020/04/02,8.77,125,123.14,0,7.29,1,1.00,0,0.00
2020/04/03,8.31,126,130.43,1,7.29,1,1.00,0,0.00
2020/04/04,7.50,135,138.71,9,8.29,1,1.43,0,0.43
2020/04/05,7.01,145,147.14,10,8.43,1,2.00,0,0.57
2020/04/06,6.41,145,155.57,0,8.43,1,2.57,0,0.57
2020/04/07,6.52,170,173.29,25,17.71,4,3.43,3,0.86
2020/04/08,6.80,184,194.43,14,21.14,5,4.29,1,0.86
2020/04/09,6.81,184,214.14,0,19.71,5,5.14,0,0.86
2020/04/10,6.71,250,233.86,66,19.71,7,6.00,2,0.86
2020/04/11,7.35,283,264.86,33,31.00,7,6.57,0,0.57
2020/04/12,7.80,283,293.86,0,29.00,7,7.00,0,0.43
2020/04/13,8.71,283,331.71,0,37.86,7,7.86,0,0.86
2020/04/14,9.40,387,364.57,104,32.86,8,8.57,1,0.71
2020/04/15,10.09,387,397.00,0,32.43,8,9.29,0,0.71
2020/04/16,11.29,449,436.71,62,39.71,11,10.00,3,0.71
2020/04/17,13.13,480,481.71,31,45.00,12,11.14,1,1.14
2020/04/18,14.08,510,512.71,30,31.00,12,12.57,0,1.43
2020/04/19,15.55,561,547.43,51,34.71,12,14.00,0,1.43
2020/04/20,17.21,598,578.86,37,31.43,15,15.14,3,1.14
2020/04/21,19.61,604,610.71,6,31.86,18,16.14,3,1.00
2020/04/22,22.71,630,642.29,26,31.57,18,17.29,0,1.14
2020/04/23,26.17,669,671.14,39,28.86,19,18.57,1,1.29
2020/04/24,30.22,703,697.14,34,26.00,19,19.57,0,1.00
