Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/02/24,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/25,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/26,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/27,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/28,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/29,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/01,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/02,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/03,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/04,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/05,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/06,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/07,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/08,1.74,0,0.14,0,0.14,0,0.00,0,0.00
2020/03/09,1.96,0,0.29,0,0.14,0,0.00,0,0.00
2020/03/10,2.05,0,0.43,0,0.14,0,0.00,0,0.00
2020/03/11,2.00,1,0.57,1,0.14,0,0.00,0,0.00
2020/03/12,1.97,1,0.71,0,0.14,0,0.00,0,0.00
2020/03/13,1.86,1,0.86,0,0.14,0,0.00,0,0.00
2020/03/14,1.86,1,1.57,0,0.71,0,0.00,0,0.00
2020/03/15,1.84,1,2.29,0,0.71,0,0.00,0,0.00
2020/03/16,1.89,1,3.43,0,1.14,0,0.00,0,0.00
2020/03/17,1.92,5,4.57,4,1.14,0,0.00,0,0.00
2020/03/18,2.03,6,6.43,1,1.86,0,0.00,0,0.00
2020/03/19,2.02,9,8.29,3,1.86,0,0.00,0,0.00
2020/03/20,2.15,9,11.71,0,3.43,0,0.00,0,0.00
2020/03/21,2.73,14,21.43,5,9.71,0,0.00,0,0.00
2020/03/22,3.24,14,32.00,0,10.57,0,0.00,0,0.00
2020/03/23,3.85,25,44.43,11,12.43,0,0.00,0,0.00
2020/03/24,4.40,73,57.57,48,13.14,0,0.00,0,0.00
2020/03/25,4.76,80,70.00,7,12.43,0,0.00,0,0.00
2020/03/26,5.92,96,91.57,16,21.57,0,0.14,0,0.14
2020/03/27,6.74,101,112.00,5,20.43,0,0.29,0,0.14
2020/03/28,7.00,101,127.14,0,15.14,0,0.43,0,0.14
2020/03/29,7.13,165,142.86,64,15.71,1,0.57,1,0.14
2020/03/30,6.87,168,156.86,3,14.00,1,0.71,0,0.14
2020/03/31,6.92,179,173.57,11,16.71,1,0.86,0,0.14
2020/04/01,6.93,190,194.14,11,20.57,1,1.00,0,0.14
2020/04/02,6.55,194,207.86,4,13.71,1,1.29,0,0.29
2020/04/03,6.61,218,230.00,24,22.14,1,1.57,0,0.29
2020/04/04,6.77,245,254.29,27,24.29,1,1.86,0,0.29
2020/04/05,7.13,261,282.00,16,27.71,3,2.14,2,0.29
2020/04/06,7.91,323,317.71,62,35.71,3,2.43,0,0.29
2020/04/07,8.45,349,350.00,26,32.29,3,2.71,0,0.29
2020/04/08,9.28,384,391.14,35,41.14,3,3.14,0,0.43
2020/04/09,10.28,444,435.86,60,44.71,3,3.43,0,0.29
2020/04/10,11.51,444,479.14,0,43.29,3,3.86,0,0.43
2020/04/11,12.38,533,520.43,89,41.29,4,4.29,1,0.43
2020/04/12,12.73,574,556.71,41,36.29,5,4.71,1,0.43
2020/04/13,12.50,626,586.71,52,30.00,6,5.14,1,0.43
2020/04/14,12.35,638,621.57,12,34.86,6,5.57,0,0.43
2020/04/15,12.94,638,659.86,0,38.29,6,6.14,0,0.57
2020/04/16,13.42,654,698.86,16,39.00,6,6.71,0,0.57
2020/04/17,13.42,688,730.43,34,31.57,6,7.14,0,0.43
2020/04/18,14.09,801,770.14,113,39.71,8,8.14,2,1.00
2020/04/19,14.95,847,815.00,46,44.86,9,9.29,1,1.14
2020/04/20,16.24,847,865.00,0,50.00,9,10.43,0,1.14
2020/04/21,18.14,916,920.57,69,55.57,13,11.57,4,1.14
2020/04/22,18.75,952,960.00,36,39.43,14,12.43,1,0.86
2020/04/23,19.98,1004,1003.29,52,43.29,14,13.14,0,0.71
2020/04/24,21.27,1077,1048.57,73,45.29,14,13.86,0,0.71
2020/04/25,21.81,1077,1086.71,0,38.14,14,14.00,0,0.14
2020/04/26,22.63,1150,1127.57,73,40.86,14,14.00,0,0.00
2020/04/27,23.06,1164,1166.29,14,38.71,14,14.00,0,0.00
2020/04/28,23.57,1183,1202.86,19,36.57,14,14.14,0,0.14
2020/04/29,24.06,1238,1243.57,55,40.71,14,14.29,0,0.14
2020/04/30,24.08,1275,1279.00,37,35.43,14,14.71,0,0.43
