Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/02/24,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/25,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/26,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/27,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/28,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/29,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/01,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/02,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/03,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/04,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/05,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/06,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/07,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/08,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/09,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/10,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/11,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/12,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/13,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/14,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/15,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/16,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/17,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/18,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/19,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/20,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/21,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/22,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/23,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/24,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/25,1.60,0,0.29,0,0.29,0,0.00,0,0.00
2020/03/26,1.93,0,0.57,0,0.29,0,0.00,0,0.00
2020/03/27,2.18,0,0.86,0,0.29,0,0.00,0,0.00
2020/03/28,2.35,2,1.14,2,0.29,0,0.00,0,0.00
2020/03/29,3.71,2,2.43,0,1.29,0,0.29,0,0.29
2020/03/30,5.48,2,3.71,0,1.29,0,0.57,0,0.29
2020/03/31,8.25,2,5.00,0,1.29,0,0.86,0,0.29
2020/04/01,11.97,9,6.00,7,1.00,2,1.14,2,0.29
2020/04/02,19.31,9,7.00,0,1.00,2,1.43,0,0.29
2020/04/03,41.19,9,8.00,0,1.00,2,1.71,0,0.29
2020/04/04,NG,9,9.00,0,1.00,2,2.00,0,0.29
2020/04/05,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/06,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/07,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/08,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/09,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/10,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/11,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/12,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/13,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/14,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/15,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/16,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/17,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/18,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/19,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/20,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/21,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/22,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/23,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/24,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/25,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/26,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/27,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/28,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/29,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/04/30,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/01,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/02,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/03,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/04,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/05,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/06,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/07,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/08,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/09,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/10,NG,9,9.00,0,0.00,2,2.00,0,0.00
2020/05/11,NG,9,9.00,0,0.00,2,2.00,0,0.00
