Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/02/24,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/25,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/26,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/27,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/28,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/02/29,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/01,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/02,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/03,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/04,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/05,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/06,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/07,NG,0,0.00,0,0.00,0,0.00,0,0.00
2020/03/08,1.74,0,0.14,0,0.14,0,0.00,0,0.00
2020/03/09,1.83,0,0.29,0,0.14,0,0.00,0,0.00
2020/03/10,2.00,0,0.57,0,0.29,0,0.00,0,0.00
2020/03/11,2.03,1,0.86,1,0.29,0,0.00,0,0.00
2020/03/12,1.97,1,1.14,0,0.29,0,0.00,0,0.00
2020/03/13,1.90,2,1.43,1,0.29,0,0.00,0,0.00
2020/03/14,1.89,2,1.86,0,0.43,0,0.00,0,0.00
2020/03/15,1.87,2,2.29,0,0.43,0,0.00,0,0.00
2020/03/16,2.25,2,4.14,0,1.86,0,0.00,0,0.00
2020/03/17,2.63,3,6.43,1,2.29,0,0.00,0,0.00
2020/03/18,3.04,4,9.43,1,3.00,0,0.14,0,0.14
2020/03/19,3.61,14,13.43,10,4.00,0,0.29,0,0.14
2020/03/20,4.20,18,18.29,4,4.86,0,0.43,0,0.14
2020/03/21,4.89,23,24.29,5,6.00,1,0.71,1,0.29
2020/03/22,5.46,30,30.57,7,6.29,1,1.00,0,0.29
2020/03/23,5.54,36,35.86,6,5.29,1,1.43,0,0.43
2020/03/24,5.50,45,40.57,9,4.71,2,1.86,1,0.43
2020/03/25,5.60,48,46.57,3,6.00,2,2.57,0,0.71
2020/03/26,5.56,51,51.57,3,5.00,3,3.29,1,0.71
2020/03/27,5.75,51,58.00,0,6.43,3,4.29,0,1.00
2020/03/28,6.03,65,65.57,14,7.57,6,5.14,3,0.86
2020/03/29,6.50,65,74.29,0,8.71,6,6.14,0,1.00
2020/03/30,7.59,81,86.14,16,11.86,8,7.57,2,1.43
2020/03/31,8.38,98,98.00,17,11.86,8,9.00,0,1.43
2020/04/01,9.48,109,110.71,11,12.71,9,10.71,1,1.71
2020/04/02,10.48,134,123.43,25,12.71,13,12.43,4,1.71
2020/04/03,11.36,134,134.86,0,11.43,13,13.86,0,1.43
2020/04/04,12.60,154,146.57,20,11.71,18,15.29,5,1.43
2020/04/05,13.25,154,156.71,0,10.14,18,16.57,0,1.29
2020/04/06,12.82,161,163.29,7,6.57,18,17.29,0,0.71
2020/04/07,13.77,180,174.86,19,11.57,18,18.29,0,1.00
2020/04/08,14.08,180,184.71,0,9.86,18,18.57,0,0.29
2020/04/09,14.51,180,196.14,0,11.43,18,18.86,0,0.29
2020/04/10,14.65,215,206.71,35,10.57,20,19.14,2,0.29
2020/04/11,14.17,223,215.43,8,8.71,20,19.43,0,0.29
2020/04/12,14.15,234,226.00,11,10.57,20,19.86,0,0.43
2020/04/13,14.38,235,238.43,1,12.43,20,20.43,0,0.57
2020/04/14,14.27,241,248.71,6,10.29,20,20.86,0,0.43
2020/04/15,14.42,254,260.71,13,12.00,21,21.57,1,0.71
2020/04/16,14.67,267,274.00,13,13.29,22,22.29,1,0.71
2020/04/17,14.80,287,287.86,20,13.86,23,23.00,1,0.71
2020/04/18,15.28,307,303.43,20,15.57,25,23.71,2,0.71
2020/04/19,15.47,327,318.43,20,15.00,25,24.29,0,0.57
2020/04/20,14.82,332,334.14,5,15.71,25,24.71,0,0.43
2020/04/21,14.05,350,349.43,18,15.29,25,25.00,0,0.29
2020/04/22,12.98,359,365.00,9,15.57,25,25.43,0,0.43
2020/04/23,12.43,377,381.43,18,16.43,25,25.86,0,0.43
2020/04/24,12.16,394,399.57,17,18.14,25,26.29,0,0.43
