date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,3,0.00,,,,,,,,,,,
2020-03-19,3,0.00,,0.00,,,,0.00,,,,,
2020-03-20,3,0.00,,0.00,,,,0.00,,,,,
2020-03-21,3,0.00,,0.00,,,,0.00,,,,,
2020-03-22,3,0.00,,0.00,,,,0.00,,,,,
2020-03-23,3,0.00,,0.00,,,,0.00,,,,,
2020-03-24,4,0.00,,1.00,,,,0.00,,,,,
2020-03-25,4,0.00,3.14,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,4,0.00,3.29,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,6,0.00,3.43,2.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,6,0.00,3.86,0.00,0.43,0.03,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,8,0.00,4.29,2.00,0.43,0.03,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,9,0.00,5.00,1.00,0.71,0.05,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,9,0.00,5.86,0.00,0.86,0.06,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,9,0.00,6.57,0.00,0.71,0.05,0.00,0.00,0.00,0.00,7.79,,0.00
2020-04-02,9,0.00,7.29,0.00,0.71,0.05,0.00,0.00,0.00,0.00,7.00,3.16,0.00
2020-04-03,9,0.00,8.00,0.00,0.71,0.05,0.00,0.00,0.00,0.00,6.44,3.16,0.00
2020-04-04,9,0.00,8.43,0.00,0.43,0.03,0.00,0.00,0.00,0.00,6.65,1.44,0.00
2020-04-05,9,0.00,8.86,0.00,0.43,0.03,0.00,0.00,0.00,0.00,7.17,1.00,0.00
2020-04-06,15,0.00,9.00,6.00,0.14,0.01,0.00,0.00,0.00,0.00,8.49,0.69,0.00
2020-04-07,27,0.00,9.86,12.00,0.86,0.06,0.00,0.00,0.00,0.00,11.30,0.28,0.00
2020-04-08,32,0.00,12.43,5.00,2.57,0.18,0.00,0.00,0.00,0.00,11.97,1.14,0.00
2020-04-09,42,0.00,15.71,10.00,3.29,0.23,0.00,0.00,0.00,0.00,9.08,2.50,0.00
2020-04-10,49,0.00,20.43,7.00,4.71,0.32,0.00,0.00,0.00,0.00,7.19,2.97,0.00
2020-04-11,49,0.00,26.14,0.00,5.71,0.39,0.00,0.00,0.00,0.00,5.48,5.54,0.00
2020-04-12,66,0.00,31.86,17.00,5.71,0.39,0.00,0.00,0.00,0.00,4.48,6.36,0.00
2020-04-13,72,0.00,40.00,6.00,8.14,0.56,0.00,0.00,0.00,0.00,3.84,13.94,0.00
2020-04-14,76,0.00,48.14,4.00,8.14,0.56,0.00,0.00,0.00,0.00,3.46,4.99,0.00
2020-04-15,86,0.00,55.14,10.00,7.00,0.48,0.00,0.00,0.00,0.00,3.58,2.28,0.00
2020-04-16,86,1.00,62.86,0.00,7.71,0.53,0.00,1.00,0.00,0.00,3.87,1.72,0.00
2020-04-17,101,1.00,69.14,15.00,6.29,0.43,0.14,0.00,0.14,0.01,4.32,1.42,0.21
2020-04-18,101,1.00,76.57,0.00,7.43,0.51,0.29,0.00,0.14,0.01,4.99,1.07,0.37
2020-04-19,110,1.00,84.00,9.00,7.43,0.51,0.43,0.00,0.14,0.01,5.53,1.21,0.51
2020-04-20,121,3.00,90.29,11.00,6.29,0.43,0.57,2.00,0.14,0.01,6.54,0.94,0.63
2020-04-21,125,3.00,97.29,4.00,7.00,0.48,1.00,0.00,0.43,0.03,7.72,0.83,1.03
2020-04-22,130,3.00,104.29,5.00,7.00,0.48,1.43,0.00,0.43,0.03,8.55,1.00,1.37
2020-04-23,132,3.00,110.57,2.00,6.29,0.43,1.86,0.00,0.43,0.03,9.58,0.93,1.68
2020-04-24,133,4.00,117.14,1.00,6.57,0.45,2.14,1.00,0.29,0.02,10.33,1.00,1.83
2020-04-25,133,4.00,121.71,0.00,4.57,0.31,2.57,0.00,0.43,0.03,11.41,0.92,2.11
2020-04-26,133,4.00,126.29,0.00,4.57,0.31,3.00,0.00,0.43,0.03,13.08,0.71,2.38
2020-04-27,137,4.00,129.57,4.00,3.29,0.23,3.43,0.00,0.43,0.03,14.46,0.80,2.65
2020-04-28,141,4.00,131.86,4.00,2.29,0.16,3.57,0.00,0.14,0.01,16.93,0.58,2.71
2020-04-29,141,4.00,134.14,0.00,2.29,0.16,3.71,0.00,0.14,0.01,20.68,0.45,2.77
2020-04-30,142,4.00,135.71,1.00,1.57,0.11,3.86,0.00,0.14,0.01,25.11,0.49,2.84
2020-05-01,142,4.00,137.14,0.00,1.43,0.10,4.00,0.00,0.14,0.01,32.97,0.36,2.92
2020-05-02,142,4.00,138.43,0.00,1.29,0.09,4.00,0.00,0.00,0.00,40.65,0.44,2.89
2020-05-03,142,4.00,139.71,0.00,1.29,0.09,4.00,0.00,0.00,0.00,52.85,0.40,2.86
2020-05-04,142,4.00,141.00,0.00,1.29,0.09,4.00,0.00,0.00,0.00,64.38,0.51,2.84
2020-05-05,142,4.00,141.71,0.00,0.71,0.05,4.00,0.00,0.00,0.00,72.37,0.66,2.82
2020-05-06,142,4.00,141.86,0.00,0.14,0.01,4.00,0.00,0.00,0.00,88.37,0.44,2.82
2020-05-07,142,4.00,142.00,0.00,0.14,0.01,4.00,0.00,0.00,0.00,109.60,0.18,2.82
2020-05-08,142,5.00,142.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,139.41,0.19,2.82
2020-05-09,142,5.00,142.00,0.00,0.00,0.00,4.14,0.00,0.14,0.01,190.48,,2.92
2020-05-10,142,5.00,142.00,0.00,0.00,0.00,4.29,0.00,0.14,0.01,299.00,,3.02
2020-05-11,142,5.00,142.00,0.00,0.00,0.00,4.43,0.00,0.14,0.01,686.56,,3.12
2020-05-12,142,6.00,142.00,0.00,0.00,0.00,4.57,1.00,0.14,0.01,2409.03,,3.22
2020-05-13,142,6.00,142.00,0.00,0.00,0.00,4.86,0.00,0.29,0.02,4820.49,,3.42
2020-05-14,142,6.00,142.00,0.00,0.00,0.00,5.14,0.00,0.29,0.02,,,3.62
2020-05-15,142,6.00,142.00,0.00,0.00,0.00,5.43,0.00,0.29,0.02,,,3.82
2020-05-16,142,6.00,142.00,0.00,0.00,0.00,5.57,0.00,0.14,0.01,,,3.92
2020-05-17,142,6.00,142.00,0.00,0.00,0.00,5.71,0.00,0.14,0.01,,,4.02
2020-05-18,142,6.00,142.00,0.00,0.00,0.00,5.86,0.00,0.14,0.01,,,4.12
2020-05-19,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.14,0.01,,,4.23
2020-05-20,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-21,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-22,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-23,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-24,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-25,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-26,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-27,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-28,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-29,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-30,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-05-31,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-06-01,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-06-02,142,6.00,142.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,,,4.23
2020-06-03,142,7.00,142.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,,,4.23
2020-06-04,142,7.00,142.00,0.00,0.00,0.00,6.14,0.00,0.14,0.01,,,4.33
2020-06-05,142,7.00,142.00,0.00,0.00,0.00,6.29,0.00,0.14,0.01,,,4.43
2020-06-06,142,7.00,142.00,0.00,0.00,0.00,6.43,0.00,0.14,0.01,,,4.53
2020-06-07,142,7.00,142.00,0.00,0.00,0.00,6.57,0.00,0.14,0.01,,,4.63
2020-06-08,142,7.00,142.00,0.00,0.00,0.00,6.71,0.00,0.14,0.01,,,4.73
2020-06-09,142,7.00,142.00,0.00,0.00,0.00,6.86,0.00,0.14,0.01,,,4.83
2020-06-10,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.14,0.01,,,4.93
2020-06-11,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-12,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-13,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-14,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-15,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-16,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-17,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-18,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-19,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-20,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-21,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-22,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-23,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-24,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-25,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-26,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-27,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-28,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-29,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-06-30,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-01,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-02,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-03,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-04,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-05,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-06,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-07,142,7.00,142.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-08,144,7.00,142.00,2.00,0.00,0.00,7.00,0.00,0.00,0.00,,,4.93
2020-07-09,145,7.00,142.29,1.00,0.29,0.02,7.00,0.00,0.00,0.00,,,4.92
2020-07-10,145,7.00,142.71,0.00,0.43,0.03,7.00,0.00,0.00,0.00,2413.88,,4.90
2020-07-11,148,7.00,143.14,3.00,0.43,0.03,7.00,0.00,0.00,0.00,967.01,,4.89
2020-07-12,148,7.00,144.00,0.00,0.86,0.06,7.00,0.00,0.00,0.00,605.29,,4.86
2020-07-13,148,7.00,144.86,0.00,0.86,0.06,7.00,0.00,0.00,0.00,346.91,,4.83
2020-07-14,148,7.00,145.71,0.00,0.86,0.06,7.00,0.00,0.00,0.00,243.56,,4.80
2020-07-15,148,7.00,146.57,0.00,0.86,0.06,7.00,0.00,0.00,0.00,187.91,,4.78
2020-07-16,149,7.00,147.14,1.00,0.57,0.04,7.00,0.00,0.00,0.00,163.50,2.19,4.76
2020-07-17,149,7.00,147.71,0.00,0.57,0.04,7.00,0.00,0.00,0.00,158.77,1.23,4.74
2020-07-18,149,7.00,148.29,0.00,0.57,0.04,7.00,0.00,0.00,0.00,154.34,1.23,4.72
2020-07-19,151,7.00,148.43,2.00,0.14,0.01,7.00,0.00,0.00,0.00,165.44,0.75,4.72
2020-07-20,153,7.00,148.86,2.00,0.43,0.03,7.00,0.00,0.00,0.00,199.21,0.28,4.70
2020-07-21,155,7.00,149.57,2.00,0.71,0.05,7.00,0.00,0.00,0.00,227.38,0.61,4.68
2020-07-22,157,7.00,150.57,2.00,1.00,0.07,7.00,0.00,0.00,0.00,239.47,0.88,4.65
2020-07-23,162,7.00,151.86,5.00,1.29,0.09,7.00,0.00,0.00,0.00,210.65,1.49,4.61
2020-07-24,172,7.00,153.71,10.00,1.86,0.13,7.00,0.00,0.00,0.00,175.41,1.78,4.55
2020-07-25,186,7.00,157.00,14.00,3.29,0.23,7.00,0.00,0.00,0.00,134.95,2.32,4.46
2020-07-26,186,7.00,162.29,0.00,5.29,0.36,7.00,0.00,0.00,0.00,86.42,9.39,4.31
2020-07-27,192,7.00,167.29,6.00,5.00,0.34,7.00,0.00,0.00,0.00,56.18,6.02,4.18
2020-07-28,210,7.00,172.86,18.00,5.57,0.38,7.00,0.00,0.00,0.00,43.35,4.01,4.05
2020-07-29,231,7.00,180.71,21.00,7.86,0.54,7.00,0.00,0.00,0.00,35.15,3.41,3.87
2020-07-30,324,7.00,191.29,93.00,10.57,0.72,7.00,0.00,0.00,0.00,27.89,3.64,3.66
2020-07-31,395,7.00,214.43,71.00,23.14,1.59,7.00,0.00,0.00,0.00,22.19,3.46,3.26
2020-08-01,453,7.00,246.29,58.00,31.86,2.18,7.00,0.00,0.00,0.00,15.56,4.03,2.84
2020-08-02,517,7.00,284.43,64.00,38.14,2.61,7.00,0.00,0.00,0.00,11.63,3.61,2.46
2020-08-03,554,7.00,331.71,37.00,47.29,3.24,7.00,0.00,0.00,0.00,9.14,4.27,2.11
2020-08-04,637,7.00,383.43,83.00,51.71,3.54,7.00,0.00,0.00,0.00,7.44,4.61,1.83
2020-08-05,714,7.00,444.43,77.00,61.00,4.18,7.00,0.00,0.00,0.00,6.45,3.84,1.58
2020-08-06,784,7.00,513.43,70.00,69.00,4.73,7.00,0.00,0.00,0.00,5.76,3.50,1.36
2020-08-07,884,7.00,579.14,100.00,65.71,4.50,7.00,0.00,0.00,0.00,5.56,2.18,1.21
2020-08-08,968,7.00,649.00,84.00,69.86,4.79,7.00,0.00,0.00,0.00,5.67,1.68,1.08
2020-08-09,1127,7.00,722.57,159.00,73.57,5.04,7.00,0.00,0.00,0.00,5.88,1.54,0.97
2020-08-10,1179,10.00,809.71,52.00,87.14,5.97,7.00,3.00,0.00,0.00,6.23,1.37,0.86
2020-08-11,1242,10.00,899.00,63.00,89.29,6.12,7.43,0.00,0.43,0.03,6.49,1.45,0.83
2020-08-12,1307,10.00,985.43,65.00,86.43,5.92,7.86,0.00,0.43,0.03,6.89,1.31,0.80
2020-08-13,1404,10.00,1070.14,97.00,84.71,5.81,8.29,0.00,0.43,0.03,7.44,1.17,0.77
2020-08-14,1510,11.00,1158.71,106.00,88.57,6.07,8.71,1.00,0.43,0.03,7.90,1.20,0.75
2020-08-15,1558,11.00,1248.14,48.00,89.43,6.13,9.29,0.00,0.57,0.04,8.37,1.18,0.74
2020-08-16,1618,13.00,1332.43,60.00,84.29,5.78,9.86,2.00,0.57,0.04,8.88,1.15,0.74
2020-08-17,1656,14.00,1402.57,38.00,70.14,4.81,10.71,1.00,0.86,0.06,9.74,0.98,0.76
2020-08-18,1689,14.00,1470.71,33.00,68.14,4.67,11.29,0.00,0.57,0.04,10.91,0.84,0.77
2020-08-19,1759,15.00,1534.57,70.00,63.86,4.38,11.86,1.00,0.57,0.04,12.12,0.84,0.77
2020-08-20,1804,17.00,1599.14,45.00,64.57,4.43,12.57,2.00,0.71,0.05,13.46,0.82,0.79
2020-08-21,1834,18.00,1656.29,30.00,57.14,3.92,13.57,1.00,1.00,0.07,15.06,0.80,0.82
2020-08-22,1864,18.00,1702.57,30.00,46.29,3.17,14.57,0.00,1.00,0.07,17.15,0.73,0.86
2020-08-23,1889,19.00,1746.29,25.00,43.71,3.00,15.57,1.00,1.00,0.07,19.79,0.65,0.89
2020-08-24,1911,23.00,1785.00,22.00,38.71,2.65,16.43,4.00,0.86,0.06,22.14,0.71,0.92
2020-08-25,1943,24.00,1821.43,32.00,36.43,2.50,17.71,1.00,1.29,0.09,25.05,0.67,0.97
2020-08-26,1977,25.00,1857.71,34.00,36.29,2.49,19.14,1.00,1.43,0.10,28.31,0.67,1.03
2020-08-27,2013,26.00,1888.86,36.00,31.14,2.13,20.57,1.00,1.43,0.10,32.37,0.66,1.09
2020-08-28,2056,26.00,1918.71,43.00,29.86,2.05,21.86,0.00,1.29,0.09,36.93,0.65,1.14
2020-08-29,2084,26.00,1950.43,28.00,31.71,2.17,23.00,0.00,1.14,0.08,40.60,0.73,1.18
2020-08-30,2117,27.00,1981.86,33.00,31.43,2.15,24.14,1.00,1.14,0.08,43.89,0.80,1.22
2020-08-31,2139,28.00,2014.43,22.00,32.57,2.23,25.29,1.00,1.14,0.08,46.38,0.86,1.26
2020-09-01,2139,28.00,2047.00,0.00,32.57,2.23,26.00,0.00,0.71,0.05,48.18,0.92,1.27
2020-09-02,2152,29.00,2075.00,13.00,28.00,1.92,26.57,1.00,0.57,0.04,50.01,0.93,1.28
2020-09-03,2172,31.00,2100.00,20.00,25.00,1.71,27.14,2.00,0.57,0.04,51.62,0.93,1.29
2020-09-04,2200,31.00,2122.71,28.00,22.71,1.56,27.86,0.00,0.71,0.05,53.74,0.88,1.31
2020-09-05,2220,32.00,2143.29,20.00,20.57,1.41,28.57,1.00,0.71,0.05,57.32,0.79,1.33
2020-09-06,2220,32.00,2162.71,0.00,19.43,1.33,29.43,0.00,0.86,0.06,61.96,0.74,1.36
2020-09-07,2229,36.00,2177.43,9.00,14.71,1.01,30.14,4.00,0.71,0.05,68.31,0.69,1.38
2020-09-08,2238,38.00,2190.29,9.00,12.86,0.88,31.29,2.00,1.14,0.08,78.55,0.57,1.43
2020-09-09,2244,41.00,2204.43,6.00,14.14,0.97,32.71,3.00,1.43,0.10,89.73,0.57,1.48
