date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,2,0.00,,,,,,,,,,,
2020-03-19,2,0.00,,0.00,,,,0.00,,,,,
2020-03-20,2,0.00,,0.00,,,,0.00,,,,,
2020-03-21,2,0.00,,0.00,,,,0.00,,,,,
2020-03-22,2,0.00,,0.00,,,,0.00,,,,,
2020-03-23,2,0.00,,0.00,,,,0.00,,,,,
2020-03-24,4,0.00,,2.00,,,,0.00,,,,,
2020-03-25,4,0.00,2.29,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,4,0.00,2.57,0.00,0.29,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,4,0.00,2.86,0.00,0.29,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,4,0.00,3.14,0.00,0.29,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,4,0.00,3.43,0.00,0.29,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,5,0.00,3.71,1.00,0.29,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,6,0.00,4.14,1.00,0.43,0.05,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,8,0.00,4.43,2.00,0.29,0.04,0.00,0.00,0.00,0.00,8.16,,0.00
2020-04-02,9,0.00,5.00,1.00,0.57,0.07,0.00,0.00,0.00,0.00,8.93,1.00,0.00
2020-04-03,9,0.00,5.71,0.00,0.71,0.09,0.00,0.00,0.00,0.00,8.67,1.64,0.00
2020-04-04,11,0.00,6.43,2.00,0.71,0.09,0.00,0.00,0.00,0.00,8.12,1.92,0.00
2020-04-05,13,0.00,7.43,2.00,1.00,0.12,0.00,0.00,0.00,0.00,7.72,1.92,0.00
2020-04-06,14,0.00,8.71,1.00,1.29,0.16,0.00,0.00,0.00,0.00,7.00,2.45,0.00
2020-04-07,19,0.00,10.00,5.00,1.29,0.16,0.00,0.00,0.00,0.00,6.53,2.19,0.00
2020-04-08,22,0.00,11.86,3.00,1.86,0.23,0.00,0.00,0.00,0.00,5.96,2.93,0.00
2020-04-09,24,0.00,13.86,2.00,2.00,0.25,0.00,0.00,0.00,0.00,5.62,2.32,0.00
2020-04-10,27,0.00,16.00,3.00,2.14,0.27,0.00,0.00,0.00,0.00,5.48,2.09,0.00
2020-04-11,32,0.00,18.57,5.00,2.57,0.32,0.00,0.00,0.00,0.00,5.32,2.19,0.00
2020-04-12,35,0.00,21.57,3.00,3.00,0.37,0.00,0.00,0.00,0.00,5.30,1.96,0.00
2020-04-13,35,0.00,24.71,0.00,3.14,0.39,0.00,0.00,0.00,0.00,5.35,1.83,0.00
2020-04-14,36,0.00,27.71,1.00,3.00,0.37,0.00,0.00,0.00,0.00,5.36,1.89,0.00
2020-04-15,39,0.00,30.14,3.00,2.43,0.30,0.00,0.00,0.00,0.00,5.71,1.41,0.00
2020-04-16,43,0.00,32.57,4.00,2.43,0.30,0.00,0.00,0.00,0.00,6.24,1.15,0.00
2020-04-17,46,0.00,35.29,3.00,2.71,0.34,0.00,0.00,0.00,0.00,6.83,1.09,0.00
2020-04-18,48,0.00,38.00,2.00,2.71,0.34,0.00,0.00,0.00,0.00,7.56,1.04,0.00
2020-04-19,49,0.00,40.29,1.00,2.29,0.28,0.00,0.00,0.00,0.00,8.57,0.93,0.00
2020-04-20,49,0.00,42.29,0.00,2.00,0.25,0.00,0.00,0.00,0.00,9.93,0.80,0.00
2020-04-21,50,0.00,44.29,1.00,2.00,0.25,0.00,0.00,0.00,0.00,11.48,0.75,0.00
2020-04-22,51,0.00,46.29,1.00,2.00,0.25,0.00,0.00,0.00,0.00,12.61,0.87,0.00
2020-04-23,51,0.00,48.00,0.00,1.71,0.21,0.00,0.00,0.00,0.00,13.81,0.87,0.00
2020-04-24,51,0.00,49.14,0.00,1.14,0.14,0.00,0.00,0.00,0.00,15.77,0.72,0.00
2020-04-25,51,0.00,49.86,0.00,0.71,0.09,0.00,0.00,0.00,0.00,18.87,0.54,0.00
2020-04-26,51,0.00,50.29,0.00,0.43,0.05,0.00,0.00,0.00,0.00,22.76,0.44,0.00
2020-04-27,51,0.00,50.57,0.00,0.29,0.04,0.00,0.00,0.00,0.00,28.00,0.33,0.00
2020-04-28,52,0.00,50.86,1.00,0.29,0.04,0.00,0.00,0.00,0.00,36.56,0.25,0.00
2020-04-29,52,0.00,51.14,0.00,0.29,0.04,0.00,0.00,0.00,0.00,51.51,0.25,0.00
2020-04-30,52,0.00,51.29,0.00,0.14,0.02,0.00,0.00,0.00,0.00,76.50,0.28,0.00
2020-05-01,54,0.00,51.43,2.00,0.14,0.02,0.00,0.00,0.00,0.00,113.68,0.23,0.00
2020-05-02,55,0.00,51.86,1.00,0.43,0.05,0.00,0.00,0.00,0.00,156.36,0.32,0.00
2020-05-03,56,0.00,52.43,1.00,0.57,0.07,0.00,0.00,0.00,0.00,157.68,1.00,0.00
2020-05-04,56,0.00,53.14,0.00,0.71,0.09,0.00,0.00,0.00,0.00,134.54,1.64,0.00
2020-05-05,56,0.00,53.86,0.00,0.71,0.09,0.00,0.00,0.00,0.00,110.37,1.92,0.00
2020-05-06,56,0.00,54.43,0.00,0.57,0.07,0.00,0.00,0.00,0.00,93.83,1.92,0.00
2020-05-07,56,0.00,55.00,0.00,0.57,0.07,0.00,0.00,0.00,0.00,81.58,2.69,0.00
2020-05-08,56,0.00,55.57,0.00,0.57,0.07,0.00,0.00,0.00,0.00,72.27,2.69,0.00
2020-05-09,56,0.00,55.86,0.00,0.29,0.04,0.00,0.00,0.00,0.00,70.14,1.23,0.00
2020-05-10,56,0.00,56.00,0.00,0.14,0.02,0.00,0.00,0.00,0.00,76.60,0.61,0.00
2020-05-11,56,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.65,0.32,0.00
