date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,3,0.00,,,,,,,,,,,
2020-03-19,3,0.00,,0.00,,,,0.00,,,,,
2020-03-20,3,0.00,,0.00,,,,0.00,,,,,
2020-03-21,3,0.00,,0.00,,,,0.00,,,,,
2020-03-22,3,0.00,,0.00,,,,0.00,,,,,
2020-03-23,3,0.00,,0.00,,,,0.00,,,,,
2020-03-24,3,0.00,,0.00,,,,0.00,,,,,
2020-03-25,3,0.00,3.00,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-02,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-03,4,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-04,4,0.00,3.14,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-04-05,6,0.00,3.29,2.00,0.14,0.01,0.00,0.00,0.00,0.00,104.30,,0.00
2020-04-06,7,0.00,3.71,1.00,0.43,0.04,0.00,0.00,0.00,0.00,53.34,,0.00
2020-04-07,7,0.00,4.29,0.00,0.57,0.05,0.00,0.00,0.00,0.00,22.72,,0.00
2020-04-08,12,0.00,4.86,5.00,0.57,0.05,0.00,0.00,0.00,0.00,13.60,,0.00
2020-04-09,16,0.00,6.14,4.00,1.29,0.12,0.00,0.00,0.00,0.00,10.07,,0.00
2020-04-10,16,0.00,8.00,0.00,1.86,0.17,0.00,0.00,0.00,0.00,6.77,,0.00
2020-04-11,17,0.00,9.71,1.00,1.71,0.16,0.00,0.00,0.00,0.00,5.19,6.25,0.00
2020-04-12,17,0.00,11.57,0.00,1.86,0.17,0.00,0.00,0.00,0.00,4.48,5.90,0.00
2020-04-13,17,0.00,13.14,0.00,1.57,0.15,0.00,0.00,0.00,0.00,4.27,2.85,0.00
2020-04-14,17,0.00,14.57,0.00,1.43,0.13,0.00,0.00,0.00,0.00,4.33,2.06,0.00
2020-04-15,17,0.00,16.00,0.00,1.43,0.13,0.00,0.00,0.00,0.00,4.42,1.92,0.00
2020-04-16,17,0.00,16.71,0.00,0.71,0.07,0.00,0.00,0.00,0.00,5.07,1.08,0.00
2020-04-17,17,0.00,16.86,0.00,0.14,0.01,0.00,0.00,0.00,0.00,6.59,0.51,0.00
2020-04-18,17,0.00,17.00,0.00,0.14,0.01,0.00,0.00,0.00,0.00,8.80,0.17,0.00
2020-04-19,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.61,0.16,0.00
2020-04-20,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.85,,0.00
2020-04-21,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.48,,0.00
2020-04-22,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.03,,0.00
2020-04-23,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.26,,0.00
2020-04-24,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,574.96,,0.00
2020-04-25,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-26,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-27,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-28,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-29,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-30,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-01,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-02,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-03,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-04,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-05,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-06,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-07,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-08,17,,17.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00
2020-05-09,17,,17.00,0.00,0.00,0.00,,,,,,,
2020-05-10,17,,17.00,0.00,0.00,0.00,,,,,,,
2020-05-11,17,,17.00,0.00,0.00,0.00,,,,,,,
2020-05-12,17,,17.00,0.00,0.00,0.00,,,,,,,
2020-05-13,17,0.00,17.00,0.00,0.00,0.00,,,,,,,
2020-05-14,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-15,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-16,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-17,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-18,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-19,17,0.00,17.00,0.00,0.00,0.00,,0.00,,,,,
2020-05-20,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,,,,,0.00
2020-05-21,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-22,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-23,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-24,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-25,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-26,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-27,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-28,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-29,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-30,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-05-31,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-01,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-02,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-03,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-04,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-05,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-06,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-07,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-08,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-09,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-10,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-11,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-12,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-13,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-14,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-15,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-16,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-17,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-18,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-19,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-20,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-21,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-22,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-23,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-24,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-25,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-26,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-27,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-28,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-29,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-06-30,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-01,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-02,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-03,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-04,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-05,17,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-06,18,0.00,17.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-07-07,18,0.00,17.14,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-07-08,18,0.00,17.29,0.00,0.14,0.01,0.00,0.00,0.00,0.00,579.81,,0.00
2020-07-09,18,0.00,17.43,0.00,0.14,0.01,0.00,0.00,0.00,0.00,291.12,,0.00
2020-07-10,18,0.00,17.57,0.00,0.14,0.01,0.00,0.00,0.00,0.00,194.88,,0.00
2020-07-11,18,0.00,17.71,0.00,0.14,0.01,0.00,0.00,0.00,0.00,146.76,,0.00
2020-07-12,18,0.00,17.86,0.00,0.14,0.01,0.00,0.00,0.00,0.00,117.89,,0.00
2020-07-13,20,0.00,18.00,2.00,0.14,0.01,0.00,0.00,0.00,0.00,98.64,,0.00
2020-07-14,20,0.00,18.29,0.00,0.29,0.03,0.00,0.00,0.00,0.00,99.45,1.00,0.00
2020-07-15,20,0.00,18.57,0.00,0.29,0.03,0.00,0.00,0.00,0.00,86.27,1.64,0.00
2020-07-16,20,0.00,18.86,0.00,0.29,0.03,0.00,0.00,0.00,0.00,76.39,1.64,0.00
2020-07-17,20,0.00,19.14,0.00,0.29,0.03,0.00,0.00,0.00,0.00,68.71,1.64,0.00
2020-07-18,20,0.00,19.43,0.00,0.29,0.03,0.00,0.00,0.00,0.00,62.56,1.64,0.00
2020-07-19,20,0.00,19.71,0.00,0.29,0.03,0.00,0.00,0.00,0.00,57.53,1.64,0.00
2020-07-20,20,0.00,20.00,0.00,0.29,0.03,0.00,0.00,0.00,0.00,53.34,1.64,0.00
2020-07-21,20,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.14,1.00,0.00
2020-07-22,20,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.47,,0.00
2020-07-23,23,0.00,20.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,82.46,,0.00
2020-07-24,27,0.00,20.43,4.00,0.43,0.04,0.00,0.00,0.00,0.00,110.77,,0.00
2020-07-25,36,0.00,21.43,9.00,1.00,0.09,0.00,0.00,0.00,0.00,96.67,1.34,0.00
2020-07-26,62,0.00,23.71,26.00,2.29,0.21,0.00,0.00,0.00,0.00,58.19,2.45,0.00
2020-07-27,73,0.00,29.71,11.00,6.00,0.56,0.00,0.00,0.00,0.00,28.48,4.42,0.00
2020-07-28,85,0.00,37.29,12.00,7.57,0.71,0.00,0.00,0.00,0.00,12.26,,0.00
2020-07-29,106,0.00,46.57,21.00,9.29,0.87,0.00,0.00,0.00,0.00,7.79,,0.00
2020-07-30,106,0.00,58.86,0.00,12.29,1.15,0.00,0.00,0.00,0.00,5.74,,0.00
2020-07-31,121,0.00,70.71,15.00,11.86,1.11,0.00,0.00,0.00,0.00,4.59,10.99,0.00
2020-08-01,121,0.00,84.14,0.00,13.43,1.26,0.00,0.00,0.00,0.00,4.06,5.85,0.00
2020-08-02,157,0.00,96.29,36.00,12.14,1.14,0.00,0.00,0.00,0.00,3.83,3.54,0.00
2020-08-03,157,0.00,109.86,0.00,13.57,1.28,0.00,0.00,0.00,0.00,4.13,1.65,0.00
2020-08-04,175,0.00,121.86,18.00,12.00,1.13,0.00,0.00,0.00,0.00,4.49,1.52,0.00
2020-08-05,187,0.00,134.71,12.00,12.86,1.21,0.00,0.00,0.00,0.00,5.04,1.20,0.00
2020-08-06,195,0.00,146.29,8.00,11.57,1.09,0.00,0.00,0.00,0.00,5.86,1.03,0.00
2020-08-07,208,0.00,159.00,13.00,12.71,1.20,0.00,0.00,0.00,0.00,6.67,0.98,0.00
2020-08-08,215,0.00,171.43,7.00,12.43,1.17,0.00,0.00,0.00,0.00,7.62,0.96,0.00
2020-08-09,228,0.00,184.86,13.00,13.43,1.26,0.00,0.00,0.00,0.00,8.41,1.02,0.00
2020-08-10,234,0.00,195.00,6.00,10.14,0.95,0.00,0.00,0.00,0.00,9.32,0.99,0.00
2020-08-11,241,0.00,206.00,7.00,11.00,1.03,0.00,0.00,0.00,0.00,10.32,0.89,0.00
2020-08-12,243,0.00,215.43,2.00,9.43,0.89,0.00,0.00,0.00,0.00,11.42,0.89,0.00
2020-08-13,248,0.00,223.43,5.00,8.00,0.75,0.00,0.00,0.00,0.00,12.54,0.86,0.00
2020-08-14,253,1.00,231.00,5.00,7.57,0.71,0.00,1.00,0.00,0.00,14.26,0.72,0.00
2020-08-15,256,1.00,237.43,3.00,6.43,0.60,0.14,0.00,0.14,0.01,16.27,0.70,0.06
2020-08-16,261,1.00,243.29,5.00,5.86,0.55,0.29,0.00,0.14,0.01,19.39,0.59,0.12
2020-08-17,267,1.00,248.00,6.00,4.71,0.44,0.43,0.00,0.14,0.01,21.93,0.68,0.17
2020-08-18,273,1.00,252.71,6.00,4.71,0.44,0.57,0.00,0.14,0.01,26.15,0.55,0.23
2020-08-19,273,1.00,257.29,0.00,4.57,0.43,0.71,0.00,0.14,0.01,30.40,0.61,0.28
2020-08-20,297,1.00,261.57,24.00,4.29,0.40,0.86,0.00,0.14,0.01,34.39,0.67,0.33
2020-08-21,303,1.00,268.57,6.00,7.00,0.66,1.00,0.00,0.14,0.01,39.04,0.67,0.37
2020-08-22,309,1.00,275.71,6.00,7.14,0.67,1.00,0.00,0.00,0.00,39.37,1.06,0.36
2020-08-23,317,1.00,283.29,8.00,7.57,0.71,1.00,0.00,0.00,0.00,38.78,1.15,0.35
2020-08-24,321,1.00,291.29,4.00,8.00,0.75,1.00,0.00,0.00,0.00,36.47,1.40,0.34
2020-08-25,325,1.00,299.00,4.00,7.71,0.73,1.00,0.00,0.00,0.00,34.16,1.46,0.33
2020-08-26,325,1.00,306.43,0.00,7.43,0.70,1.00,0.00,0.00,0.00,32.29,1.45,0.33
2020-08-27,330,1.00,313.86,5.00,7.43,0.70,1.00,0.00,0.00,0.00,30.66,1.48,0.32
2020-08-28,331,1.00,318.57,1.00,4.71,0.44,1.00,0.00,0.00,0.00,31.14,1.04,0.31
2020-08-29,333,1.00,322.57,2.00,4.00,0.38,1.00,0.00,0.00,0.00,33.58,0.74,0.31
2020-08-30,335,1.00,326.00,2.00,3.43,0.32,1.00,0.00,0.00,0.00,37.36,0.63,0.31
2020-08-31,336,1.00,328.57,1.00,2.57,0.24,1.00,0.00,0.00,0.00,43.09,0.55,0.30
2020-09-01,337,1.00,330.71,1.00,2.14,0.20,1.00,0.00,0.00,0.00,51.45,0.46,0.30
2020-09-02,338,1.00,332.43,1.00,1.71,0.16,1.00,0.00,0.00,0.00,63.62,0.41,0.30
2020-09-03,338,1.00,334.29,0.00,1.86,0.17,1.00,0.00,0.00,0.00,84.40,0.35,0.30
2020-09-04,338,1.00,335.43,0.00,1.14,0.11,1.00,0.00,0.00,0.00,100.77,0.51,0.30
2020-09-05,338,1.00,336.43,0.00,1.00,0.09,1.00,0.00,0.00,0.00,124.14,0.41,0.30
2020-09-06,339,1.00,337.14,1.00,0.71,0.07,1.00,0.00,0.00,0.00,154.09,0.41,0.30
2020-09-07,339,1.00,337.71,0.00,0.57,0.05,1.00,0.00,0.00,0.00,188.41,0.40,0.30
2020-09-08,339,1.00,338.14,0.00,0.43,0.04,1.00,0.00,0.00,0.00,231.65,0.39,0.30
2020-09-09,339,1.00,338.43,0.00,0.29,0.03,1.00,0.00,0.00,0.00,284.69,0.37,0.30
2020-09-10,339,1.00,338.57,0.00,0.14,0.01,1.00,0.00,0.00,0.00,393.93,0.26,0.30
2020-09-11,339,1.00,338.71,0.00,0.14,0.01,1.00,0.00,0.00,0.00,520.27,0.23,0.30
2020-09-12,340,1.00,338.86,1.00,0.14,0.01,1.00,0.00,0.00,0.00,716.58,0.25,0.30
2020-09-13,342,1.00,339.14,2.00,0.29,0.03,1.00,0.00,0.00,0.00,956.66,0.32,0.29
2020-09-14,342,1.00,339.57,0.00,0.43,0.04,1.00,0.00,0.00,0.00,1149.44,0.61,0.29
2020-09-15,343,1.00,340.00,1.00,0.43,0.04,1.00,0.00,0.00,0.00,1150.90,1.00,0.29
